id,privacyStatus,title,publishedDate,duration,tags,views,likes,comments,topicCategories,liveStreamActualStartTime,liveStreamActualEndTime,liveStreamScheduledStartTime,localizations
sxYGrvyT65E,public,【 #こえていくホロライブ 】hololive 2nd fes. Beyond the Stage Supported By Bushiroad 街頭ビジョンムービー,2020-12-08T13:15:05Z,PT16S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白上フブキ', '湊あくあ', '赤井はあと', 'ときのそら', 'ロボ子さん', '大神ミオ', '夜空メル', '大空スバル', '夏色まつり', 'さくらみこ', '百鬼あやめ', '紫咲シオン', 'アキ・ローゼンタール', '戌神ころね', '猫又おかゆ', 'ホロアニメ', '3Dアニメ', '3D', 'アニメ', 'ショートコント', 'anime', 'ホログラ', 'AZKi', '星街すいせい', '兎田ぺこら', '潤羽るしあ', '不知火フレア', '白銀ノエル', '宝鐘マリン', '天音かなた', '桐生ココ', '姫森ルーナ', '角巻わため', '常闇トワ', '癒月ちょこ', '雪花ラミィ', '桃鈴ねね', '獅白ぼたん', '尾丸ポルカ']",395762,14399,957,['https://en.wikipedia.org/wiki/Music'],,,,['ja']
ljZwKRVrMps,public,【アニメ】怪獣の降ろし方,2020-12-06T09:00:12Z,PT1M57S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白上フブキ', '湊あくあ', '赤井はあと', 'ときのそら', 'ロボ子さん', '大神ミオ', '夜空メル', '大空スバル', '夏色まつり', 'さくらみこ', '百鬼あやめ', '紫咲シオン', 'アキ・ローゼンタール', '戌神ころね', '猫又おかゆ', 'ホロアニメ', '3Dアニメ', '3D', 'アニメ', 'ショートコント', 'anime', 'ホログラ', 'AZKi', '星街すいせい', '兎田ぺこら', '潤羽るしあ', '不知火フレア', '白銀ノエル', '宝鐘マリン', '天音かなた', '桐生ココ', '姫森ルーナ', '角巻わため', '常闇トワ', '癒月ちょこ', '雪花ラミィ', '桃鈴ねね', '獅白ぼたん', '尾丸ポルカ']",3739777,125931,5120,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,"['en', 'ja', 'id', 'es']"
_wqSFIZW3Xc,public,【チラ見せ】この世界ではラミィが法律なので……【会員限定公式番組より】,2020-12-04T08:22:59Z,PT10M8S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白上フブキ', '湊あくあ', '赤井はあと', 'ときのそら', 'ロボ子さん', '大神ミオ', '夜空メル', '大空スバル', '夏色まつり', 'さくらみこ', '百鬼あやめ', '紫咲シオン', 'アキ・ローゼンタール', '戌神ころね', '猫又おかゆ', 'ホロアニメ', '3Dアニメ', '3D', 'アニメ', 'ショートコント', 'anime', 'ホログラ', 'AZKi', '星街すいせい', '兎田ぺこら', '潤羽るしあ', '不知火フレア', '白銀ノエル', '宝鐘マリン', '天音かなた', '桐生ココ', '姫森ルーナ', '角巻わため', '常闇トワ', '癒月ちょこ', '雪花ラミィ', '桃鈴ねね', '獅白ぼたん', '尾丸ポルカ']",552579,25060,924,['https://en.wikipedia.org/wiki/Video_game_culture'],,,,"['ja', 'en']"
y0yB6bXuf1E,public,【アニメ】弱肉強食,2020-11-29T09:00:14Z,PT3M10S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白上フブキ', '湊あくあ', '赤井はあと', 'ときのそら', 'ロボ子さん', '大神ミオ', '夜空メル', '大空スバル', '夏色まつり', 'さくらみこ', '百鬼あやめ', '紫咲シオン', 'アキ・ローゼンタール', '戌神ころね', '猫又おかゆ', 'ホロアニメ', '3Dアニメ', '3D', 'アニメ', 'ショートコント', 'anime', 'ホログラ', 'AZKi', '星街すいせい', '兎田ぺこら', '潤羽るしあ', '不知火フレア', '白銀ノエル', '宝鐘マリン', '天音かなた', '桐生ココ', '姫森ルーナ', '角巻わため', '常闇トワ', '癒月ちょこ', '雪花ラミィ', '桃鈴ねね', '獅白ぼたん', '尾丸ポルカ', 'ジュラシック・パーク', '白亜紀', '恐竜']",5108308,185102,10886,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,"['en', 'ja', 'es', 'id']"
5vy2kIKmDJU,public,【クトゥルフ神話TRPG】ホロの奇妙な共闘【ホロライブ公式】,2020-11-25T10:34:24Z,PT3H15M59S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白上フブキ', '湊あくあ', '赤井はあと', 'ときのそら', 'ロボ子さん', '大神ミオ', '夜空メル', '大空スバル', '夏色まつり', 'さくらみこ', '百鬼あやめ', '紫咲シオン', 'アキ・ローゼンタール', '戌神ころね', '猫又おかゆ', 'ホロアニメ', '3Dアニメ', '3D', 'アニメ', 'ショートコント', 'anime', 'ホログラ', 'AZKi', '星街すいせい', '兎田ぺこら', '潤羽るしあ', '不知火フレア', '白銀ノエル', '宝鐘マリン', '天音かなた', '桐生ココ', '姫森ルーナ', '角巻わため', '常闇トワ', '癒月ちょこ', '雪花ラミィ', '桃鈴ねね', '獅白ぼたん', '尾丸ポルカ', 'クトゥルフ神話TRPG', 'TRPG', 'CoC']",645227,28026,289,['https://en.wikipedia.org/wiki/Video_game_culture'],2020-11-25T07:00:32Z,2020-11-25T10:16:46Z,2020-11-25T07:00:00Z,['ja']
hlH6iNcEvq8,public,【アニメ】助けて！焼かれる！,2020-11-22T09:00:09Z,PT1M10S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白上フブキ', '湊あくあ', '赤井はあと', 'ときのそら', 'ロボ子さん', '大神ミオ', '夜空メル', '大空スバル', '夏色まつり', 'さくらみこ', '百鬼あやめ', '紫咲シオン', 'アキ・ローゼンタール', '戌神ころね', '猫又おかゆ', 'ホロアニメ', '3Dアニメ', '3D', 'アニメ', 'ショートコント', 'anime', 'ホログラ', 'AZKi', '星街すいせい', '兎田ぺこら', '潤羽るしあ', '不知火フレア', '白銀ノエル', '宝鐘マリン', '天音かなた', '桐生ココ', '姫森ルーナ', '角巻わため', '常闇トワ', '癒月ちょこ', '雪花ラミィ', '桃鈴ねね', '獅白ぼたん', '尾丸ポルカ']",6630767,249324,10762,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,"['id', 'en', 'es', 'ja']"
sUxE2aWeZvg,public,【#ホロWACCA】生でぺこみこ大戦争！！〜最後に重大発表〜,2020-11-20T12:10:28Z,PT1H3M29S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白上フブキ', '湊あくあ', '赤井はあと', 'ときのそら', 'ロボ子さん', '大神ミオ', '夜空メル', '大空スバル', '夏色まつり', 'さくらみこ', '百鬼あやめ', '紫咲シオン', 'アキ・ローゼンタール', '戌神ころね', '猫又おかゆ', 'ホロアニメ', '3Dアニメ', '3D', 'アニメ', 'ショートコント', 'anime', 'ホログラ', 'AZKi', '星街すいせい', '兎田ぺこら', '潤羽るしあ', '不知火フレア', '白銀ノエル', '宝鐘マリン', '天音かなた', '桐生ココ', '姫森ルーナ', '角巻わため', '常闇トワ', '癒月ちょこ', '雪花ラミィ', '桃鈴ねね', '獅白ぼたん', '尾丸ポルカ']",575926,33969,411,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film', 'https://en.wikipedia.org/wiki/Music_video_game']",2020-11-20T11:00:12Z,2020-11-20T12:04:03Z,2020-11-20T11:00:00Z,['ja']
uRB1G0cKpIk,public,【#ホロWACCA】『ぺこみこ大戦争！！』フルMV【さくらみこ/兎田ぺこら ホロライブ】,2020-11-16T11:00:13Z,PT4M16S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白上フブキ', '湊あくあ', '赤井はあと', 'ときのそら', 'ロボ子さん', '大神ミオ', '夜空メル', '大空スバル', '夏色まつり', 'さくらみこ', '百鬼あやめ', '紫咲シオン', 'アキ・ローゼンタール', '戌神ころね', '猫又おかゆ', 'ホロアニメ', '3Dアニメ', '3D', 'アニメ', 'ショートコント', 'anime', 'ホログラ', 'AZKi', '星街すいせい', '兎田ぺこら', '潤羽るしあ', '不知火フレア', '白銀ノエル', '宝鐘マリン', '天音かなた', '桐生ココ', '姫森ルーナ', '角巻わため', '常闇トワ', '癒月ちょこ', '雪花ラミィ', '桃鈴ねね', '獅白ぼたん', '尾丸ポルカ', 'ホロWACCA', 'WACCA']",10459453,239216,8589,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']",,,,['ja']
-IYGrFsXguc,public,【アニメ】最悪の立地のラーメン屋,2020-11-15T09:00:01Z,PT2M12S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白上フブキ', '湊あくあ', '赤井はあと', 'ときのそら', 'ロボ子さん', '大神ミオ', '夜空メル', '大空スバル', '夏色まつり', 'さくらみこ', '百鬼あやめ', '紫咲シオン', 'アキ・ローゼンタール', '戌神ころね', '猫又おかゆ', 'ホロアニメ', '3Dアニメ', '3D', 'アニメ', 'ショートコント', 'anime', 'ホログラ', 'AZKi', '星街すいせい', '兎田ぺこら', '潤羽るしあ', '不知火フレア', '白銀ノエル', '宝鐘マリン', '天音かなた', '桐生ココ', '姫森ルーナ', '角巻わため', '常闇トワ', '癒月ちょこ', '雪花ラミィ', '桃鈴ねね', '獅白ぼたん', '尾丸ポルカ']",2505112,92365,2717,[],,,,"['ja', 'es', 'en', 'id']"
d3IGGefmwsM,public,【Among Us】5期xENコラボ！全然伝わらない！しかし愛は生まれる！【切り抜きまとめ】,2020-11-01T03:00:05Z,PT14M48S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白上フブキ', '湊あくあ', '赤井はあと', 'ときのそら', 'ロボ子さん', '大神ミオ', '夜空メル', '大空スバル', '夏色まつり', 'さくらみこ', '百鬼あやめ', '紫咲シオン', 'アキ・ローゼンタール', '戌神ころね', '猫又おかゆ', 'ホロアニメ', 'anime', 'AZKi', '星街すいせい', '兎田ぺこら', '潤羽るしあ', '不知火フレア', '白銀ノエル', '宝鐘マリン', '天音かなた', '桐生ココ', '姫森ルーナ', '角巻わため', '常闇トワ', '癒月ちょこ', '雪花ラミィ', '桃鈴ねね', '獅白ぼたん', '尾丸ポルカ', 'AmongUs', '宇宙人狼', 'ゲーム実況', 'MoriCalliope', 'GawrGura', 'TakanashiKiara', 'NinomaeInanis', 'amelia watson', 'ホロライブen', 'hololive english']",820600,41400,1325,"['https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Strategy_video_game', 'https://en.wikipedia.org/wiki/Video_game_culture']",,,,"['en', 'ja']"
t1yXDcuwzpY,public,【オリジナルハロウィン曲】『今宵はHalloween Night!』ショートMV【夜空メル/紫咲シオン/癒月ちょこ/潤羽るしあ ホロライブ】,2020-10-31T09:00:30Z,PT2M,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白上フブキ', '湊あくあ', '赤井はあと', 'ときのそら', 'ロボ子さん', '大神ミオ', '夜空メル', '大空スバル', '夏色まつり', 'さくらみこ', '百鬼あやめ', '紫咲シオン', 'アキ・ローゼンタール', '戌神ころね', '猫又おかゆ', 'ホロアニメ', '3Dアニメ', '3D', 'アニメ', 'anime', 'ホログラ', 'AZKi', '星街すいせい', '兎田ぺこら', '潤羽るしあ', '不知火フレア', '白銀ノエル', '宝鐘マリン', '天音かなた', '桐生ココ', '姫森ルーナ', '角巻わため', '常闇トワ', '癒月ちょこ', '雪花ラミィ', '桃鈴ねね', '獅白ぼたん', '尾丸ポルカ', 'オリジナル曲', 'ハロウィン 曲', '山本恭平', '河合泰志', 'Arte Refact', '今宵はHalloween Night!']",1499600,69493,2285,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']",,,,['ja']
gn60EH1mAc0,public,【 第一回 】ライブグッズキャッチコピー選手権【 #こえていくホログッズ 】,2020-10-30T12:09:43Z,PT1H1M40S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白上フブキ', '湊あくあ', '赤井はあと', 'ときのそら', 'ロボ子さん', '大神ミオ', '夜空メル', '大空スバル', '夏色まつり', 'さくらみこ', '百鬼あやめ', '紫咲シオン', 'アキ・ローゼンタール', '戌神ころね', '猫又おかゆ', 'ホロアニメ', '3Dアニメ', '3D', 'アニメ', 'ショートコント', 'anime', 'ホログラ', 'AZKi', '星街すいせい', '兎田ぺこら', '潤羽るしあ', '不知火フレア', '白銀ノエル', '宝鐘マリン', '天音かなた', '桐生ココ', '姫森ルーナ', '角巻わため', '常闇トワ', '癒月ちょこ', '雪花ラミィ', '桃鈴ねね', '獅白ぼたん', '尾丸ポルカ']",281704,14243,77,[],2020-10-30T10:59:46Z,2020-10-30T12:01:34Z,2020-10-30T11:00:00Z,['ja']
EKi_BsLgmdw,public,【重大発表あり】またもや急に集められました...【 #ホロの試練2 】,2020-10-23T12:03:17Z,PT58M13S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白上フブキ', '湊あくあ', '赤井はあと', 'ときのそら', 'ロボ子さん', '大神ミオ', '夜空メル', '大空スバル', '夏色まつり', 'さくらみこ', '百鬼あやめ', '紫咲シオン', 'アキ・ローゼンタール', '戌神ころね', '猫又おかゆ', 'ホロアニメ', '3Dアニメ', '3D', 'アニメ', 'ショートコント', 'anime', 'ホログラ', 'AZKi', '星街すいせい', '兎田ぺこら', '潤羽るしあ', '不知火フレア', '白銀ノエル', '宝鐘マリン', '天音かなた', '桐生ココ', '姫森ルーナ', '角巻わため', '常闇トワ', '癒月ちょこ', '雪花ラミィ', '桃鈴ねね', '獅白ぼたん', '尾丸ポルカ']",507588,26682,392,['https://en.wikipedia.org/wiki/Music'],2020-10-23T11:01:02Z,2020-10-23T11:59:21Z,2020-10-23T11:00:00Z,['ja']
IbtmfYz_LAY,public,日清食品presents #カレーメシスパイスライブ,2020-10-18T12:04:20Z,PT57M39S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白上フブキ', '湊あくあ', '赤井はあと', 'ときのそら', 'ロボ子さん', '大神ミオ', '夜空メル', '大空スバル', '夏色まつり', 'さくらみこ', '百鬼あやめ', '紫咲シオン', 'アキ・ローゼンタール', '戌神ころね', '猫又おかゆ', 'ホロアニメ', '3Dアニメ', '3D', 'アニメ', 'ショートコント', 'anime', 'ホログラ', 'AZKi', '星街すいせい', '兎田ぺこら', '潤羽るしあ', '不知火フレア', '白銀ノエル', '宝鐘マリン', '天音かなた', '桐生ココ', '姫森ルーナ', '角巻わため', '常闇トワ', '癒月ちょこ', '雪花ラミィ', '桃鈴ねね', '獅白ぼたん', '尾丸ポルカ']",881246,47776,1146,['https://en.wikipedia.org/wiki/Music'],2020-10-18T11:00:31Z,2020-10-18T11:58:23Z,2020-10-18T11:00:00Z,['ja']
zzoZr-dNlks,public,【アニメ】ひよこの育て方【電子レンジ】,2020-10-18T09:00:18Z,PT1M27S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白上フブキ', '湊あくあ', '赤井はあと', 'ときのそら', 'ロボ子さん', '大神ミオ', '夜空メル', '大空スバル', '夏色まつり', 'さくらみこ', '百鬼あやめ', '紫咲シオン', 'アキ・ローゼンタール', '戌神ころね', '猫又おかゆ', 'ホロアニメ', '3Dアニメ', '3D', 'アニメ', 'ショートコント', 'anime', 'ホログラ', 'AZKi', '星街すいせい', '兎田ぺこら', '潤羽るしあ', '不知火フレア', '白銀ノエル', '宝鐘マリン', '天音かなた', '桐生ココ', '姫森ルーナ', '角巻わため', '常闇トワ', '癒月ちょこ', '雪花ラミィ', '桃鈴ねね', '獅白ぼたん', '尾丸ポルカ']",2662437,79339,2716,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,"['ja', 'en', 'es']"
IEu3EdAmLLA,public,日清カレーメシ味変え選手権【#ホロライブカレーメシWEEK】,2020-10-17T12:09:13Z,PT1H2M26S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白上フブキ', '湊あくあ', '赤井はあと', 'ときのそら', 'ロボ子さん', '大神ミオ', '夜空メル', '大空スバル', '夏色まつり', 'さくらみこ', '百鬼あやめ', '紫咲シオン', 'アキ・ローゼンタール', '戌神ころね', '猫又おかゆ', 'ホロアニメ', '3Dアニメ', '3D', 'アニメ', 'ショートコント', 'anime', 'ホログラ', 'AZKi', '星街すいせい', '兎田ぺこら', '潤羽るしあ', '不知火フレア', '白銀ノエル', '宝鐘マリン', '天音かなた', '桐生ココ', '姫森ルーナ', '角巻わため', '常闇トワ', '癒月ちょこ', '雪花ラミィ', '桃鈴ねね', '獅白ぼたん', '尾丸ポルカ']",381112,19414,278,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",2020-10-17T10:59:26Z,2020-10-17T12:02:19Z,2020-10-17T11:00:00Z,['ja']
p554IIGY8Dw,public,【アニメ】カレーメシVSホロライブ,2020-10-16T09:00:20Z,PT1M36S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白上フブキ', '湊あくあ', '赤井はあと', 'ときのそら', 'ロボ子さん', '大神ミオ', '夜空メル', '大空スバル', '夏色まつり', 'さくらみこ', '百鬼あやめ', '紫咲シオン', 'アキ・ローゼンタール', '戌神ころね', '猫又おかゆ', 'ホロアニメ', '3Dアニメ', '3D', 'アニメ', 'ショートコント', 'anime', 'ホログラ', 'AZKi', '星街すいせい', '兎田ぺこら', '潤羽るしあ', '不知火フレア', '白銀ノエル', '宝鐘マリン', '天音かなた', '桐生ココ', '姫森ルーナ', '角巻わため', '常闇トワ', '癒月ちょこ', '雪花ラミィ', '桃鈴ねね', '獅白ぼたん', '尾丸ポルカ', 'カレーメシ', 'カレーメシWEEK']",1611397,63735,3664,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,"['ja', 'es', 'en']"
-5TMTyV4JZA,public,【#ホロライブカレーメシWEEK】日清カレーメシ×ホロライブコラボレーションお披露目会【最後に重大発表！】,2020-10-11T12:06:07Z,PT1H1M30S,[],505447,27481,435,['https://en.wikipedia.org/wiki/Music'],2020-10-11T10:59:34Z,2020-10-11T12:01:11Z,2020-10-11T11:00:00Z,[]
3QJD9iekpDQ,public,【日清カレーメシコラボ楽曲】「カレーメシ・イン・ミラクル」リリックビデオ【#ホロライブカレーメシWEEK】,2020-10-11T12:00:49Z,PT4M25S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', '湊あくあ', '大空スバル', '兎田ぺこら', '日清', 'nissin', 'カレーメシ', 'スパイスラブ', 'ホロライブカレーメシWEEK', 'minatoaqua', 'oozorasubaru', 'usadapekora']",3380877,83778,4962,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']",,,,"['en', 'ja']"
IB-41BrvMfI,public,【アニメ】バンドやろうぜ！,2020-10-04T09:00:06Z,PT1M41S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白上フブキ', '湊あくあ', '赤井はあと', 'ときのそら', 'ロボ子さん', '大神ミオ', '夜空メル', '大空スバル', '夏色まつり', 'さくらみこ', '百鬼あやめ', '紫咲シオン', 'アキ・ローゼンタール', '戌神ころね', '猫又おかゆ', 'ホロアニメ', '3Dアニメ', '3D', 'アニメ', 'ショートコント', 'anime', 'ホログラ', 'AZKi', '星街すいせい', '兎田ぺこら', '潤羽るしあ', '不知火フレア', '白銀ノエル', '宝鐘マリン', '天音かなた', '桐生ココ', '姫森ルーナ', '角巻わため', '常闇トワ', '癒月ちょこ', '雪花ラミィ', '桃鈴ねね', '獅白ぼたん', '尾丸ポルカ']",4242067,115825,3478,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,"['en', 'ja', 'es']"
DsRxQMFY0j4,public,見知らぬスタジオからの脱出【ホロライブ公式】,2020-09-27T13:26:17Z,PT2H9M30S,[],1317455,42860,749,['https://en.wikipedia.org/wiki/Video_game_culture'],2020-09-27T10:59:43Z,2020-09-27T13:09:14Z,2020-09-27T11:00:00Z,[]
YpTAqjljvzg,public,【アニメ】動物番長を目指して,2020-09-27T09:00:05Z,PT1M20S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白上フブキ', '湊あくあ', '赤井はあと', 'ときのそら', 'ロボ子さん', '大神ミオ', '夜空メル', '大空スバル', '夏色まつり', 'さくらみこ', '百鬼あやめ', '紫咲シオン', 'アキ・ローゼンタール', '戌神ころね', '猫又おかゆ', 'ホロアニメ', '3Dアニメ', '3D', 'アニメ', 'ショートコント', 'anime', 'ホログラ', 'AZKi', '星街すいせい', '兎田ぺこら', '潤羽るしあ', '不知火フレア', '白銀ノエル', '宝鐘マリン', '天音かなた', '桐生ココ', '姫森ルーナ', '角巻わため', '常闇トワ', '癒月ちょこ', '雪花ラミィ', '桃鈴ねね', '獅白ぼたん', '尾丸ポルカ', 'ケモミミ']",5000194,138374,5170,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,"['ru', 'zh-TW', 'en', 'es', 'ko', 'vi', 'ja', 'th', 'id', 'zh-CN']"
uEz10pVkHxo,public,ホロのご機嫌うるわしゅう #06【ホロライブ公式】,2020-09-13T12:06:43Z,PT1H1M16S,[],193546,8614,53,['https://en.wikipedia.org/wiki/Video_game_culture'],2020-09-13T11:00:02Z,2020-09-13T12:01:27Z,2020-09-13T11:00:00Z,[]
vVDcEsz5k_Q,public,【アニメ】のぞいてみた,2020-09-06T09:00:24Z,PT1M35S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白上フブキ', '湊あくあ', '赤井はあと', 'ときのそら', 'ロボ子さん', '大神ミオ', '夜空メル', '大空スバル', '夏色まつり', 'さくらみこ', '百鬼あやめ', '紫咲シオン', 'アキ・ローゼンタール', '戌神ころね', '猫又おかゆ', 'ホロアニメ', '3Dアニメ', '3D', 'アニメ', 'ショートコント', 'anime', 'ホログラ', 'AZKi', '星街すいせい', '兎田ぺこら', '潤羽るしあ', '不知火フレア', '白銀ノエル', '宝鐘マリン', '天音かなた', '桐生ココ', '姫森ルーナ', '角巻わため', '常闇トワ', '癒月ちょこ', '雪花ラミィ', '桃鈴ねね', '獅白ぼたん', '尾丸ポルカ']",4927605,134714,2897,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,"['ja', 'th', 'ru', 'vi', 'zh-TW', 'id', 'es', 'ko', 'zh-CN', 'en']"
yrFeLG9YfwU,public,【癒月ちょこ特製】内容が全然入ってこないカレーライスの作り方【可愛すぎて】,2020-08-31T09:00:05Z,PT2M43S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白上フブキ', '湊あくあ', '赤井はあと', 'ときのそら', 'ロボ子さん', '大神ミオ', '夜空メル', '大空スバル', '夏色まつり', 'さくらみこ', '百鬼あやめ', '紫咲シオン', 'アキ・ローゼンタール', '戌神ころね', '猫又おかゆ', 'ホロアニメ', '3Dアニメ', '3D', 'アニメ', 'anime', 'AZKi', '星街すいせい', '兎田ぺこら', '潤羽るしあ', '不知火フレア', '白銀ノエル', '宝鐘マリン', '天音かなた', '桐生ココ', '姫森ルーナ', '角巻わため', '常闇トワ', '癒月ちょこ', '雪花ラミィ', '桃鈴ねね', '獅白ぼたん', '尾丸ポルカ', '料理', '料理動画', '作り方', 'レシピ', '簡単', '時短', 'カレー', 'カレーライス', '飯テロ', 'かわいい', '内容が全然入ってこない']",1566156,71466,2096,"['https://en.wikipedia.org/wiki/Food', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",,,,"['ko', 'ru', 'id', 'en', 'zh-TW', 'vi', 'es-419', 'ja']"
4MJQxT5-Zhc,public,【アニメ】全部水に流せ！流しそうめんバトル！,2020-08-30T09:00:01Z,PT1M32S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白上フブキ', '湊あくあ', '赤井はあと', 'ときのそら', 'ロボ子さん', '大神ミオ', '夜空メル', '大空スバル', '夏色まつり', 'さくらみこ', '百鬼あやめ', '紫咲シオン', 'アキ・ローゼンタール', '戌神ころね', '猫又おかゆ', 'ホロアニメ', '3Dアニメ', '3D', 'アニメ', 'ショートコント', 'anime', 'ホログラ', 'AZKi', '星街すいせい', '兎田ぺこら', '潤羽るしあ', '不知火フレア', '白銀ノエル', '宝鐘マリン', '天音かなた', '桐生ココ', '姫森ルーナ', '角巻わため', '常闇トワ', '癒月ちょこ', '雪花ラミィ', '桃鈴ねね', '獅白ぼたん', '魔乃アロエ', '尾丸ポルカ', '水着', '海', '流しそうめん']",3858586,116237,2708,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,"['th', 'ja', 'fr', 'ko', 'vi', 'id', 'ru', 'zh-TW', 'zh-CN', 'es', 'en']"
NN2KQ6x2keE,public,ホロのご機嫌うるわしゅう #05【ホロライブ公式】,2020-08-23T12:02:15Z,PT58M2S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白上フブキ', '湊あくあ', '赤井はあと', 'ときのそら', 'ロボ子さん', '大神ミオ', '夜空メル', '大空スバル', '夏色まつり', 'さくらみこ', '百鬼あやめ', '紫咲シオン', 'アキ・ローゼンタール', '戌神ころね', '猫又おかゆ', 'AZKi', '星街すいせい', '兎田ぺこら', '潤羽るしあ', '不知火フレア', '白銀ノエル', '宝鐘マリン', '天音かなた', '桐生ココ', '姫森ルーナ', '角巻わため', '常闇トワ', '癒月ちょこ', '雪花ラミィ', '桃鈴ねね', '獅白ぼたん', '魔乃アロエ', '尾丸ポルカ', 'ホロのご機嫌うるわしゅう']",230300,9493,113,['https://en.wikipedia.org/wiki/Video_game_culture'],2020-08-23T10:58:25Z,2020-08-23T11:56:43Z,2020-08-23T11:00:00Z,[]
8GLSHHLP91s,public,【アニメ】人の怒らせ方,2020-08-23T09:00:01Z,PT1M15S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白上フブキ', '湊あくあ', '赤井はあと', 'ときのそら', 'ロボ子さん', '大神ミオ', '夜空メル', '大空スバル', '夏色まつり', 'さくらみこ', '百鬼あやめ', '紫咲シオン', 'アキ・ローゼンタール', '戌神ころね', '猫又おかゆ', 'ホロアニメ', '3Dアニメ', '3D', 'アニメ', 'ショートコント', 'anime', 'ホログラ', 'AZKi', '星街すいせい', '兎田ぺこら', '潤羽るしあ', '不知火フレア', '白銀ノエル', '宝鐘マリン', '天音かなた', '桐生ココ', '姫森ルーナ', '角巻わため', '常闇トワ', '癒月ちょこ', '雪花ラミィ', '桃鈴ねね', '獅白ぼたん', '魔乃アロエ', '尾丸ポルカ', 'ボトルシップ']",5786131,167698,3599,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,"['fr', 'ru', 'vi', 'en', 'ko', 'zh-TW', 'th', 'ja', 'id', 'zh-CN', 'es']"
